session_id,experiment,variant,x,metric,value
f3f296a657bc,tp_matmul,world1,128,full_us,112.70400136709213
f3f296a657bc,tp_matmul,world1,128,comms_us,0.0
f3f296a657bc,tp_matmul,world1,128,comms_share,0.0
f3f296a657bc,tp_matmul,world1,128,tp_speedup,1.0
f3f296a657bc,tp_matmul,world2,1,matmul_us,51.875000819563866
f3f296a657bc,tp_matmul,world2,1,full_us,71.52000069618225
f3f296a657bc,tp_matmul,world2,1,comms_us,19.895000383257866
f3f296a657bc,tp_matmul,world2,1,comms_share,0.2781739400111592
f3f296a657bc,tp_matmul,world2,1,tp_speedup,1.3556207817025743
f3f296a657bc,tp_matmul,world2,8,matmul_us,67.42800027132034
f3f296a657bc,tp_matmul,world2,8,full_us,83.65999907255173
f3f296a657bc,tp_matmul,world2,8,comms_us,16.64399728178978
f3f296a657bc,tp_matmul,world2,8,comms_share,0.19894809307080857
f3f296a657bc,tp_matmul,world2,8,tp_speedup,1.1167344174346794
f3f296a657bc,tp_matmul,world2,32,matmul_us,57.56100080907345
f3f296a657bc,tp_matmul,world2,32,full_us,77.01300084590912
f3f296a657bc,tp_matmul,world2,32,comms_us,19.968999549746513
f3f296a657bc,tp_matmul,world2,32,comms_share,0.2592938767533723
f3f296a657bc,tp_matmul,world2,32,tp_speedup,1.3008323408964921
f3f296a657bc,tp_matmul,world2,128,matmul_us,66.30900129675865
f3f296a657bc,tp_matmul,world2,128,full_us,92.61199831962585
f3f296a657bc,tp_matmul,world2,128,comms_us,26.51199698448181
f3f296a657bc,tp_matmul,world2,128,comms_share,0.2862695705256532
f3f296a657bc,tp_matmul,world2,128,tp_speedup,1.2169481645145377
f3f296a657bc,tp_model_check,world2,1,measured_over_predicted,0.5606031108535601
f3f296a657bc,tp_model_check,world2,8,measured_over_predicted,0.4657287813059168
f3f296a657bc,tp_model_check,world2,32,measured_over_predicted,0.545733324573719
f3f296a657bc,tp_model_check,world2,128,measured_over_predicted,0.6627083660868192
f3f296a657bc,tp_matmul,world4,1,matmul_us,27.478999458253384
f3f296a657bc,tp_matmul,world4,1,full_us,65.0859996676445
f3f296a657bc,tp_matmul,world4,1,comms_us,37.85200044512749
f3f296a657bc,tp_matmul,world4,1,comms_share,0.5815690108228366
f3f296a657bc,tp_matmul,world4,1,tp_speedup,1.4896291022065216
f3f296a657bc,tp_matmul,world4,8,matmul_us,36.514000967144966
f3f296a657bc,tp_matmul,world4,8,full_us,72.03000038862228
f3f296a657bc,tp_matmul,world4,8,comms_us,37.39999979734421
f3f296a657bc,tp_matmul,world4,8,comms_share,0.5192280937881522
f3f296a657bc,tp_matmul,world4,8,tp_speedup,1.2970428963322518
f3f296a657bc,tp_matmul,world4,32,matmul_us,37.0509997010231
f3f296a657bc,tp_matmul,world4,32,full_us,71.5859979391098
f3f296a657bc,tp_matmul,world4,32,comms_us,37.049997597932816
f3f296a657bc,tp_matmul,world4,32,comms_share,0.5175592806493681
f3f296a657bc,tp_matmul,world4,32,tp_speedup,1.3994496836526642
f3f296a657bc,tp_matmul,world4,128,matmul_us,42.83500090241432
f3f296a657bc,tp_matmul,world4,128,full_us,73.41599836945534
f3f296a657bc,tp_matmul,world4,128,comms_us,34.95900146663189
f3f296a657bc,tp_matmul,world4,128,comms_share,0.4761768857341665
f3f296a657bc,tp_matmul,world4,128,tp_speedup,1.5351422560505903
f3f296a657bc,tp_model_check,world4,1,measured_over_predicted,1.0558881653558723
f3f296a657bc,tp_model_check,world4,8,measured_over_predicted,1.0334929135174247
f3f296a657bc,tp_model_check,world4,32,measured_over_predicted,0.9919188880501559
f3f296a657bc,tp_model_check,world4,128,measured_over_predicted,0.832211111073311
