session_id,experiment,variant,x,metric,value
7e6c8b9fba8e,mechanism,chain_ops2,2048,combined_speedup,5.282114441325145
7e6c8b9fba8e,mechanism,chain_ops2,2048,fused_gbps,706.9618957046439
7e6c8b9fba8e,mechanism,chain_ops2,2048,byte_model_speedup,1.3333333333333333
7e6c8b9fba8e,crossover,chain_ops2,2,crossover_batch,748.2352112932566
7e6c8b9fba8e,modes,eager_ops3,1,latency_us,107.74299874901772
7e6c8b9fba8e,modes,eager_ops3,1,kernel_launches,8.0
7e6c8b9fba8e,modes,compile_ops3,1,latency_us,55.406998842954636
7e6c8b9fba8e,modes,compile_ops3,1,kernel_launches,1.0
7e6c8b9fba8e,modes,graph_ops3,1,latency_us,19.764000549912453
7e6c8b9fba8e,modes,graph_ops3,1,kernel_launches,8.0
7e6c8b9fba8e,modes,compile_graph_ops3,1,latency_us,8.475999813526869
7e6c8b9fba8e,modes,compile_graph_ops3,1,kernel_launches,1.0
7e6c8b9fba8e,mechanism,chain_ops3,1,fusion_speedup,1.9445738083451156
7e6c8b9fba8e,mechanism,chain_ops3,1,graph_speedup,5.45147721874026
7e6c8b9fba8e,mechanism,chain_ops3,1,combined_speedup,12.711538593602892
7e6c8b9fba8e,mechanism,chain_ops3,1,fused_gbps,0.38810981372499254
7e6c8b9fba8e,mechanism,chain_ops3,1,byte_model_speedup,2.0
7e6c8b9fba8e,modes,eager_ops3,8,latency_us,111.34400218725204
7e6c8b9fba8e,modes,eager_ops3,8,kernel_launches,8.0
7e6c8b9fba8e,modes,compile_ops3,8,latency_us,63.43900039792061
7e6c8b9fba8e,modes,compile_ops3,8,kernel_launches,1.0
7e6c8b9fba8e,modes,graph_ops3,8,latency_us,25.252999737858772
7e6c8b9fba8e,modes,graph_ops3,8,kernel_launches,8.0
7e6c8b9fba8e,modes,compile_graph_ops3,8,latency_us,8.338000159710646
7e6c8b9fba8e,modes,compile_graph_ops3,8,kernel_launches,1.0
7e6c8b9fba8e,mechanism,chain_ops3,8,fusion_speedup,1.7551348774231579
7e6c8b9fba8e,mechanism,chain_ops3,8,graph_speedup,4.409139640560302
7e6c8b9fba8e,mechanism,chain_ops3,8,combined_speedup,13.353801877489532
7e6c8b9fba8e,mechanism,chain_ops3,8,fused_gbps,2.7117703450705513
7e6c8b9fba8e,mechanism,chain_ops3,8,byte_model_speedup,2.0
7e6c8b9fba8e,modes,eager_ops3,32,latency_us,107.66800120472908
7e6c8b9fba8e,modes,eager_ops3,32,kernel_launches,8.0
7e6c8b9fba8e,modes,compile_ops3,32,latency_us,63.492998480796814
7e6c8b9fba8e,modes,compile_ops3,32,kernel_launches,1.0
7e6c8b9fba8e,modes,graph_ops3,32,latency_us,31.834999099373817
7e6c8b9fba8e,modes,graph_ops3,32,kernel_launches,8.0
7e6c8b9fba8e,modes,compile_graph_ops3,32,latency_us,9.76199982687831
7e6c8b9fba8e,modes,compile_graph_ops3,32,kernel_launches,1.0
7e6c8b9fba8e,mechanism,chain_ops3,32,fusion_speedup,1.6957460472951644
7e6c8b9fba8e,mechanism,chain_ops3,32,graph_speedup,3.382063899817948
7e6c8b9fba8e,mechanism,chain_ops3,32,combined_speedup,11.029297594154858
7e6c8b9fba8e,mechanism,chain_ops3,32,fused_gbps,10.837856400940355
7e6c8b9fba8e,mechanism,chain_ops3,32,byte_model_speedup,2.0
7e6c8b9fba8e,modes,eager_ops3,128,latency_us,108.83399844169617
7e6c8b9fba8e,modes,eager_ops3,128,kernel_launches,8.0
7e6c8b9fba8e,modes,compile_ops3,128,latency_us,63.805002719163895
7e6c8b9fba8e,modes,compile_ops3,128,kernel_launches,1.0
7e6c8b9fba8e,modes,graph_ops3,128,latency_us,36.20300069451332
7e6c8b9fba8e,modes,graph_ops3,128,kernel_launches,8.0
7e6c8b9fba8e,modes,compile_graph_ops3,128,latency_us,8.464000187814236
7e6c8b9fba8e,modes,compile_graph_ops3,128,kernel_launches,1.0
7e6c8b9fba8e,mechanism,chain_ops3,128,fusion_speedup,1.7057282940763479
